naics4,YEAR,sd,d7525,d9010,sd*,d7525*,d9010*
3162,2013,0.2878,0.3953,0.709,0.3056,0.4801,0.825
3162,2014,0.2328,0.15,0.531,0.2734,0.4669,0.605
3162,2015,0.2428,0.415,0.65,0.2496,0.4364,0.688
3162,2016,0.2526,0.3359,0.765,0.2699,0.4816,0.765
3169,1997,0.2775,0.3072,0.659,0.3848,0.4426,1.169
3169,1998,0.2686,0.2405,0.624,0.3673,0.4687,1.152
3169,1999,0.2968,0.3851,0.734,0.4154,0.2657,0.851
3169,2000,0.4511,0.3191,0.77,0.4961,0.3619,1.212
3169,2001,0.3667,0.4024,0.751,0.4069,0.3967,0.899
3169,2002,0.2952,0.4516,0.676,0.3631,0.4037,0.925
3169,2003,0.4788,0.5235,1.437,0.3796,0.3876,1.115
3169,2004,0.2939,0.3154,0.677,0.3841,0.4764,0.83
3169,2005,0.3545,0.5205,0.929,0.3021,0.3875,0.746
3169,2006,0.4314,0.4958,1.178,0.3492,0.4791,0.907
3169,2007,0.3792,0.4853,0.844,0.3559,0.4645,0.956
3169,2008,0.288,0.3411,0.636,0.339,0.3784,0.78
3169,2009,0.4572,0.5939,0.951,0.3344,0.3637,0.884
3169,2010,0.4677,0.5388,0.852,0.3667,0.5567,0.893
3169,2011,0.4672,0.5516,0.874,0.3533,0.3943,0.928
3169,2012,0.4238,0.4199,1,0.2793,0.4138,0.729
3169,2013,0.4023,0.3449,0.772,0.2716,0.3513,0.693
3169,2014,0.3426,0.29,0.793,0.321,0.345,0.806
3169,2015,0.3848,0.5163,1.011,0.3093,0.4436,0.822
3169,2016,0.3172,0.4464,0.813,0.2952,0.3303,0.819
3211,1997,0.3108,0.2843,0.683,0.2711,0.2917,0.707
3211,1998,0.3174,0.3175,0.818,0.288,0.2751,0.782
3211,1999,0.3616,0.304,0.912,0.3472,0.6161,0.833
3211,2000,0.3847,0.354,1.004,0.3415,0.5948,0.829
3211,2001,0.4146,0.4026,0.905,0.3488,0.5953,0.825
3211,2002,0.4097,0.353,0.952,0.3285,0.5089,0.716
3211,2003,0.3783,0.3158,0.779,0.2787,0.4181,0.64
3211,2004,0.4347,0.3377,0.69,0.2812,0.3609,0.604
3211,2005,0.4814,0.3426,0.762,0.2848,0.3782,0.606
3211,2006,0.5957,0.3714,0.982,0.2914,0.3654,0.615
3211,2007,0.6084,0.4021,1.073,0.3185,0.3574,0.681
3211,2008,0.5057,0.3393,0.971,0.3341,0.4245,0.724
3211,2009,0.701,0.4824,1.702,0.3858,0.5149,0.816
3211,2010,0.6025,0.248,1.229,0.3358,0.4535,0.757
3211,2011,0.6719,0.345,1.362,0.3257,0.3596,0.678
3211,2012,0.5262,0.272,1.067,0.3087,0.4473,0.708
3211,2013,0.5637,0.3076,0.99,0.3698,0.5211,0.887
3211,2014,0.5778,0.374,1.013,0.3826,0.5262,0.873
3211,2015,0.692,0.3582,1.087,0.3771,0.5555,0.833
3211,2016,0.7556,0.5544,1.832,0.4238,0.7076,0.921
3212,1997,0.2303,0.2735,0.581,0.2614,0.3183,0.65
3212,1998,0.2034,0.2423,0.545,0.2406,0.386,0.582
3212,1999,0.234,0.2784,0.464,0.2923,0.3868,0.719
3212,2000,0.2738,0.3641,0.71,0.2692,0.4242,0.662
3212,2001,0.2857,0.4096,0.717,0.2814,0.4158,0.715
3212,2002,0.3251,0.5257,0.796,0.3028,0.4008,0.828
3212,2003,0.3227,0.5057,0.846,0.296,0.426,0.797
3212,2004,0.2923,0.3899,0.779,0.3064,0.4254,0.808
3212,2005,0.3508,0.4869,0.885,0.2954,0.4566,0.774
3212,2006,0.3137,0.3298,0.736,0.2609,0.3377,0.658
3212,2007,0.3616,0.5311,0.847,0.2974,0.3195,0.715
3212,2008,0.3156,0.4036,0.718,0.3104,0.3359,0.769
3212,2009,0.4034,0.4484,0.996,0.3209,0.3422,0.746
3212,2010,0.4251,0.3748,0.718,0.2613,0.2684,0.594
3212,2011,0.3517,0.3769,0.715,0.2537,0.3333,0.594
3212,2012,0.2412,0.3006,0.611,0.2313,0.3127,0.599
3212,2013,0.2358,0.2835,0.572,0.2372,0.3101,0.608
3212,2014,0.2291,0.2987,0.487,0.2179,0.2502,0.512
3212,2015,0.283,0.3924,0.774,0.235,0.2834,0.619
3212,2016,0.3185,0.4004,0.827,0.2546,0.3383,0.668
3219,1997,0.2758,0.3344,0.676,0.2232,0.2601,0.555
3219,1998,0.2646,0.319,0.699,0.2141,0.2664,0.527
3219,1999,0.3189,0.3608,0.794,0.2326,0.2651,0.54
3219,2000,0.3464,0.4031,0.854,0.2685,0.2761,0.619
3219,2001,0.3794,0.4032,0.863,0.2735,0.2946,0.635
3219,2002,0.4442,0.4326,0.974,0.2736,0.3086,0.6
3219,2003,0.5116,0.4046,1.201,0.2889,0.2802,0.629
3219,2004,0.4478,0.3742,0.883,0.3274,0.3433,0.719
3219,2005,0.4666,0.3736,0.804,0.2818,0.3138,0.618
3219,2006,0.4301,0.3865,0.798,0.2906,0.3457,0.642
3219,2007,0.4619,0.3511,0.859,0.2998,0.3598,0.704
3219,2008,0.5386,0.3327,0.974,0.295,0.3051,0.669
3219,2009,0.5882,0.3757,1.029,0.313,0.3244,0.72
3219,2010,0.5584,0.3916,1.161,0.291,0.2953,0.629
3219,2011,0.5522,0.3953,1.178,0.2914,0.2818,0.611
3219,2012,0.564,0.4357,1.341,0.3017,0.2943,0.674
3219,2013,0.5636,0.4505,1.254,0.3188,0.3305,0.704
3219,2014,0.6652,0.4701,1.516,0.3466,0.3327,0.729
3219,2015,0.631,0.3998,1.33,0.3134,0.3066,0.686
3219,2016,0.6027,0.4087,1.335,0.3292,0.3395,0.729
3221,1997,0.2793,0.3459,0.708,0.2621,0.3009,0.646
3221,1998,0.2545,0.3108,0.623,0.2581,0.2743,0.613
3221,1999,0.2575,0.2944,0.682,0.246,0.2574,0.625
3221,2000,0.2593,0.3624,0.71,0.2289,0.3034,0.564
3221,2001,0.2955,0.3874,0.768,0.2623,0.3025,0.658
3221,2002,0.2665,0.283,0.64,0.2789,0.288,0.638
3221,2003,0.2768,0.298,0.642,0.275,0.2713,0.735
3221,2004,0.2572,0.292,0.728,0.25,0.2859,0.678
3221,2005,0.2388,0.2855,0.582,0.2613,0.2857,0.694
3221,2006,0.2574,0.336,0.629,0.2852,0.3298,0.79
3221,2007,0.2627,0.313,0.699,0.2597,0.3106,0.647
3221,2008,0.2798,0.3175,0.678,0.2978,0.3066,0.804
3221,2009,0.3024,0.3845,0.78,0.3172,0.4314,0.851
3221,2010,0.2783,0.3389,0.691,0.3135,0.3792,0.756
3221,2011,0.2719,0.2815,0.631,0.3168,0.371,0.743
3221,2012,0.2748,0.3701,0.707,0.2987,0.3635,0.818
3221,2013,0.2348,0.3032,0.583,0.2551,0.3432,0.669
3221,2014,0.3234,0.37,1.072,0.2607,0.3787,0.697
3221,2015,0.3221,0.4107,1.012,0.273,0.3898,0.763
3221,2016,0.3431,0.3298,1.114,0.2914,0.3937,0.729
3222,1997,0.2723,0.3479,0.648,0.2486,0.324,0.629
3222,1998,0.2975,0.4065,0.712,0.2869,0.4147,0.683
3222,1999,0.3148,0.4406,0.812,0.2866,0.4222,0.689
3222,2000,0.3179,0.4555,0.852,0.3025,0.4442,0.725
3222,2001,0.3647,0.496,0.911,0.3088,0.4527,0.728
3222,2002,0.3308,0.4666,0.811,0.3133,0.4272,0.72
3222,2003,0.327,0.4438,0.778,0.3055,0.4008,0.7
3222,2004,0.3416,0.3997,0.74,0.3183,0.4129,0.721
3222,2005,0.3755,0.4403,0.829,0.3282,0.4367,0.736
3222,2006,0.3632,0.49,0.763,0.3411,0.4749,0.759
3222,2007,0.3339,0.4634,0.741,0.3314,0.461,0.742
3222,2008,0.3464,0.4816,0.822,0.3357,0.461,0.759
3222,2009,0.5012,0.491,1.003,0.3551,0.4821,0.785
3222,2010,0.5203,0.5197,1.008,0.3666,0.496,0.848
3222,2011,0.5795,0.4806,1.008,0.3656,0.462,0.796
3222,2012,0.4384,0.5267,1.018,0.3622,0.5014,0.853
3222,2013,0.5048,0.5724,1.066,0.3839,0.5453,0.882
3222,2014,0.4172,0.5868,1.006,0.3745,0.5716,0.859
3222,2015,0.3798,0.6203,0.862,0.3582,0.5703,0.835
3222,2016,0.3755,0.5859,0.896,0.3605,0.5656,0.841
3231,1997,0.3982,0.424,0.95,0.324,0.3475,0.754
3231,1998,0.4071,0.5064,1.034,0.3241,0.3519,0.725
3231,1999,0.4359,0.5382,1.157,0.3382,0.3594,0.785
3231,2000,0.4102,0.5215,1.026,0.328,0.3554,0.791
3231,2001,0.3999,0.5038,1.016,0.3205,0.3377,0.757
3231,2002,0.4372,0.5421,1.12,0.3462,0.3629,0.852
3231,2003,0.4295,0.5268,1.089,0.3415,0.3361,0.784
3231,2004,0.4154,0.5215,1.009,0.3532,0.3642,0.868
3231,2005,0.4312,0.5342,1.071,0.352,0.3501,0.85
3231,2006,0.4394,0.5875,1.084,0.3676,0.3691,0.923
3231,2007,0.4691,0.6119,1.195,0.3633,0.3636,0.891
3231,2008,0.4861,0.6452,1.211,0.3707,0.3753,0.897
3231,2009,0.4328,0.5748,1.099,0.3834,0.4291,0.93
3231,2010,0.4429,0.5783,1.099,0.3725,0.3938,0.875
3231,2011,0.4594,0.5667,1.131,0.3719,0.391,0.891
3231,2012,0.4668,0.5888,1.134,0.3666,0.3917,0.889
3231,2013,0.464,0.5891,1.128,0.3726,0.3777,0.888
3231,2014,0.4421,0.5586,1.139,0.3777,0.4161,0.883
3231,2015,0.4343,0.5302,1.091,0.3805,0.4346,0.912
3231,2016,0.4273,0.5136,1.078,0.3778,0.4132,0.947
3241,1997,0.2988,0.2937,0.743,0.2051,0.1376,0.45
3241,1998,0.3309,0.3276,0.765,0.2013,0.1575,0.456
3241,1999,0.3361,0.3247,0.695,0.2741,0.1846,0.486
3241,2000,0.4071,0.3256,0.794,0.2193,0.1832,0.4
3241,2001,0.4496,0.4023,0.814,0.24,0.1828,0.399
3241,2002,0.333,0.3133,0.751,0.1934,0.1787,0.355
3241,2003,0.3213,0.2873,0.721,0.2176,0.1091,0.292
3241,2004,0.3222,0.3176,0.686,0.2154,0.137,0.268
3241,2005,0.423,0.3725,0.978,0.2212,0.127,0.272
3241,2006,0.4903,0.3686,0.993,0.2451,0.133,0.371
3241,2007,0.3976,0.3317,0.916,0.2167,0.1671,0.429
3241,2008,0.4371,0.3638,0.869,0.1976,0.1107,0.37
3241,2009,0.4329,0.3092,0.785,0.1822,0.1246,0.391
3241,2010,0.4426,0.2697,0.792,0.1959,0.1123,0.411
3241,2011,0.4367,0.3135,0.903,0.1902,0.147,0.287
3241,2012,0.4056,0.2749,0.862,0.1952,0.1121,0.238
3241,2013,0.6001,0.3221,0.933,0.2339,0.1057,0.318
3241,2014,0.5556,0.3201,0.849,0.207,0.0941,0.244
3241,2015,0.537,0.3165,0.952,0.2315,0.1217,0.319
3241,2016,0.5753,0.3649,1.183,0.2336,0.115,0.32
3251,1997,0.6868,1.014,1.818,0.4363,0.4834,0.996
3251,1998,0.689,1.043,1.844,0.5311,0.4995,1.248
3251,1999,0.6966,1.071,1.79,0.5533,0.5519,1.297
3251,2000,0.7038,1.022,1.832,0.4939,0.6211,1.144
3251,2001,0.7403,1.174,1.942,0.5578,0.5789,1.486
3251,2002,0.759,1.144,1.981,0.5123,0.678,1.177
3251,2003,0.7604,1.154,2.04,0.5395,0.6391,1.309
3251,2004,0.8154,1.179,2.21,0.5448,0.6981,1.251
3251,2005,0.7998,1.274,2.042,0.5506,0.5267,1.401
3251,2006,0.8933,1.294,2.361,0.5769,0.6526,1.454
3251,2007,0.8286,1.217,2.101,0.6251,0.9157,1.572
3251,2008,0.962,1.382,2.575,0.6132,0.7518,1.596
3251,2009,0.9438,1.471,2.347,0.5057,0.472,1.291
3251,2010,0.8216,1.268,2.111,0.4995,0.5735,1.238
3251,2011,0.7985,1.171,1.97,0.4753,0.4171,1.248
3251,2012,0.7469,1.069,1.917,0.4645,0.4283,1.212
3251,2013,0.7333,0.9589,1.95,0.4469,0.4654,1.007
3251,2014,0.8649,1.234,2.109,0.445,0.3596,1.142
3251,2015,0.9408,1.444,2.461,0.4642,0.4176,1.083
3251,2016,0.9028,1.295,2.36,0.4523,0.4069,0.95
3252,1997,0.3984,0.438,0.949,0.2899,0.3736,0.674
3252,1998,0.3305,0.4012,0.799,0.3154,0.3905,0.741
3252,1999,0.3344,0.3903,0.835,0.3164,0.3848,0.806
3252,2000,0.3593,0.4708,0.885,0.3444,0.4637,0.91
3252,2001,0.4919,0.444,0.999,0.3614,0.4792,0.944
3252,2002,0.3059,0.3731,0.739,0.296,0.4074,0.776
3252,2003,0.3711,0.4044,0.906,0.3068,0.3913,0.792
3252,2004,0.3402,0.3949,0.724,0.3124,0.3983,0.758
3252,2005,0.3944,0.4292,0.91,0.3301,0.2969,0.715
3252,2006,0.4923,0.4336,0.954,0.3488,0.3586,0.8
3252,2007,0.4588,0.4881,1.004,0.3093,0.3287,0.686
3252,2008,0.585,0.565,1.2,0.3374,0.3634,0.73
3252,2009,0.5748,0.4446,1.161,0.3635,0.3558,0.707
3252,2010,0.5922,0.3958,1.148,0.3394,0.3151,0.7
3252,2011,0.601,0.3775,1.087,0.3545,0.2717,0.754
3252,2012,0.649,0.5258,1.168,0.3824,0.3591,0.984
3252,2013,0.6076,0.4387,0.932,0.3685,0.4369,0.852
3252,2014,0.5299,0.3605,0.819,0.391,0.3778,0.81
3252,2015,0.4744,0.3622,0.919,0.3974,0.4389,0.802
3252,2016,0.5303,0.443,0.923,0.3632,0.4391,0.822
3253,1997,0.5215,0.7669,1.212,0.5113,0.7856,1.328
3253,1998,0.4588,0.6982,1.047,0.4534,0.6384,1.128
3253,1999,0.4778,0.6341,1.28,0.4595,0.7166,1.256
3253,2000,0.4279,0.476,1.054,0.3886,0.5582,1.075
3253,2001,0.4242,0.4661,1.011,0.4146,0.5714,1.074
3253,2002,0.452,0.6173,1.217,0.4075,0.5223,1.02
3253,2003,0.48,0.5457,1.004,0.449,0.5828,1.192
3253,2004,0.4093,0.4209,0.963,0.4724,0.5801,1.219
3253,2005,0.5381,0.4916,1.372,0.5131,0.5499,1.163
3253,2006,0.5776,0.7242,1.363,0.5261,0.6319,1.554
3253,2007,0.6002,0.6657,1.27,0.4489,0.6666,1.033
3253,2008,0.7355,0.7703,1.403,0.5422,0.7485,1.314
3253,2009,0.5356,0.4646,1.363,0.4294,0.6137,1.061
3253,2010,0.5034,0.512,1.008,0.3584,0.415,0.959
3253,2011,0.5237,0.6343,1.13,0.3629,0.4631,0.835
3253,2012,0.5747,0.6712,1.46,0.3159,0.4204,0.738
3253,2013,0.6831,0.7496,1.8,0.3764,0.518,0.916
3253,2014,0.6922,0.8073,1.833,0.4004,0.4368,0.867
3253,2015,0.6678,0.7431,1.83,0.3915,0.4328,0.907
3253,2016,0.7381,0.8778,1.965,0.4261,0.4664,0.992
3254,1997,0.498,0.6618,1.27,0.5266,0.849,1.374
3254,1998,0.5062,0.7582,1.33,0.5363,0.8327,1.495
3254,1999,0.5073,0.7756,1.354,0.5571,0.936,1.402
3254,2000,0.5825,0.6834,1.555,0.5905,0.7694,1.602
3254,2001,0.7048,1.036,1.826,0.6203,0.7383,1.567
3254,2002,0.6526,0.828,1.613,0.6116,0.7951,1.48
3254,2003,0.6336,0.7255,1.562,0.6441,0.7483,1.518
3254,2004,0.6415,0.7198,1.509,0.6518,0.7764,1.65
3254,2005,0.6555,0.8849,1.47,0.6977,0.9158,1.795
3254,2006,0.6277,0.715,1.421,0.6722,0.708,1.813
3254,2007,0.6092,0.6772,1.446,0.6736,0.9193,1.903
3254,2008,0.6499,0.8221,1.687,0.7149,1.017,1.869
3254,2009,0.6763,0.8657,1.636,0.6818,0.9582,1.938
3254,2010,0.655,0.9456,1.664,0.6491,0.9289,1.821
3254,2011,0.6044,0.701,1.621,0.658,1.03,1.745
3254,2012,0.7232,0.7329,1.825,0.7279,1.058,1.94
3254,2013,0.6372,0.9984,1.61,0.744,1.089,1.981
3254,2014,0.6846,0.9412,1.776,0.7499,1.324,2.02
3254,2015,0.6907,0.9919,1.743,0.716,1.008,1.905
3254,2016,0.6708,0.9464,1.681,0.6439,1.046,1.703
3255,1997,0.266,0.3107,0.635,0.2704,0.3712,0.701
3255,1998,0.2573,0.2926,0.622,0.2713,0.3288,0.7
3255,1999,0.2463,0.3239,0.598,0.2311,0.3018,0.6
3255,2000,0.2699,0.3422,0.672,0.2631,0.3188,0.652
3255,2001,0.2908,0.3421,0.69,0.2916,0.4233,0.718
3255,2002,0.3394,0.4076,0.745,0.3219,0.4162,0.79
3255,2003,0.3384,0.4232,0.814,0.3122,0.4533,0.74
3255,2004,0.3132,0.3986,0.767,0.2938,0.4229,0.774
3255,2005,0.3226,0.3706,0.692,0.3126,0.4428,0.781
3255,2006,0.2635,0.3424,0.631,0.2707,0.4061,0.665
3255,2007,0.3382,0.3483,0.775,0.3073,0.4171,0.753
3255,2008,0.3542,0.3261,0.737,0.3425,0.4206,0.817
3255,2009,0.4212,0.4509,0.816,0.348,0.4106,0.835
3255,2010,0.3589,0.3751,0.865,0.3361,0.3709,0.869
3255,2011,0.3869,0.3645,0.669,0.2991,0.3356,0.679
3255,2012,0.3307,0.3331,0.779,0.2915,0.3417,0.725
3255,2013,0.3542,0.4183,0.831,0.2932,0.3661,0.714
3255,2014,0.3299,0.4131,0.876,0.319,0.4132,0.799
3255,2015,0.3141,0.3752,0.842,0.3009,0.4432,0.739
3255,2016,0.3624,0.4274,0.872,0.3221,0.4125,0.764
3256,1997,0.3973,0.456,0.991,0.4891,0.7946,1.277
3256,1998,0.3945,0.5287,1.037,0.4972,0.8131,1.306
3256,1999,0.4568,0.5617,1.157,0.4665,0.7388,1.149
3256,2000,0.3791,0.4757,1.043,0.4657,0.7133,1.191
3256,2001,0.4689,0.6027,1.123,0.5081,0.6523,1.192
3256,2002,0.4794,0.6223,1.188,0.5899,0.9803,1.46
3256,2003,0.4909,0.6712,1.271,0.6277,1.02,1.651
3256,2004,0.5732,0.8329,1.669,0.6261,0.9666,1.62
3256,2005,0.6357,0.8416,1.759,0.612,0.9957,1.584
3256,2006,0.6174,0.8623,1.504,0.5972,0.9823,1.544
3256,2007,0.8094,1.021,2.044,0.6278,1.105,1.551
3256,2008,0.7577,0.865,2.281,0.612,1.012,1.524
3256,2009,0.5759,0.6374,1.346,0.6297,1.11,1.656
3256,2010,0.5853,0.7566,1.411,0.6193,0.9992,1.703
3256,2011,0.6098,0.7512,1.447,0.6105,0.9561,1.514
3256,2012,0.6227,0.6341,1.606,0.5378,0.769,1.351
3256,2013,0.5993,0.5807,1.335,0.5436,0.6701,1.403
3256,2014,0.5453,0.6731,1.135,0.6354,1.054,1.528
3256,2015,0.6384,0.6764,1.342,0.6546,1.098,1.544
3256,2016,0.6824,0.6051,1.365,0.6122,1.143,1.513
3259,1997,0.5131,0.5501,1.112,0.3795,0.5173,0.946
3259,1998,0.5304,0.5822,1.138,0.4023,0.4397,1.014
3259,1999,0.5078,0.5964,1.171,0.4154,0.6512,0.946
3259,2000,0.4864,0.5975,1.146,0.4336,0.6533,1.042
3259,2001,0.4988,0.5779,1.042,0.4037,0.6209,0.951
3259,2002,0.5229,0.5107,1.181,0.402,0.5661,0.959
3259,2003,0.5035,0.4922,1.072,0.3823,0.5083,0.901
3259,2004,0.4643,0.4667,1.035,0.398,0.487,1.091
3259,2005,0.559,0.5295,1.182,0.4222,0.5219,1.1
3259,2006,0.6093,0.6074,1.254,0.4484,0.5106,1.155
3259,2007,0.5489,0.5318,1.163,0.4523,0.5904,1.197
3259,2008,0.6397,0.5471,1.195,0.4346,0.5896,1.145
3259,2009,0.6472,0.5694,1.257,0.4307,0.4883,1.067
3259,2010,0.6346,0.6235,1.317,0.4094,0.4646,0.985
3259,2011,0.7156,0.6506,1.495,0.3985,0.4326,0.885
3259,2012,0.6625,0.5192,1.607,0.3874,0.43,0.877
3259,2013,0.6608,0.6255,1.31,0.3952,0.4739,0.82
3259,2014,0.6737,0.6637,1.443,0.4191,0.4592,0.865
3259,2015,0.6221,0.676,1.371,0.4336,0.499,1.021
3259,2016,0.6719,0.677,1.542,0.4249,0.4754,0.97
3261,1997,0.341,0.4103,0.854,0.3001,0.4027,0.765
3261,1998,0.3421,0.3984,0.853,0.3019,0.3979,0.773
3261,1999,0.3304,0.4095,0.844,0.3048,0.4079,0.771
3261,2000,0.3651,0.416,0.886,0.3266,0.447,0.821
3261,2001,0.3481,0.3899,0.838,0.3154,0.394,0.772
3261,2002,0.3619,0.4318,0.854,0.3189,0.4058,0.792
3261,2003,0.3608,0.3988,0.836,0.3212,0.4168,0.801
3261,2004,0.3706,0.4002,0.909,0.3376,0.4311,0.854
3261,2005,0.3711,0.4377,0.89,0.3411,0.4478,0.847
3261,2006,0.415,0.4593,0.952,0.3757,0.4848,0.933
3261,2007,0.4429,0.4826,0.983,0.3632,0.4939,0.865
3261,2008,0.4132,0.4919,0.964,0.3722,0.5209,0.904
3261,2009,0.4309,0.4398,1.031,0.3703,0.4706,0.898
3261,2010,0.4332,0.4261,0.936,0.3476,0.4233,0.846
3261,2011,0.4334,0.4254,0.932,0.3537,0.4245,0.889
3261,2012,0.4462,0.4517,1.005,0.3605,0.4469,0.908
3261,2013,0.4565,0.4364,0.968,0.371,0.444,0.904
3261,2014,0.4611,0.4543,1.007,0.3842,0.456,0.945
3261,2015,0.4074,0.4642,0.932,0.3781,0.4574,0.931
3261,2016,0.4128,0.4447,0.944,0.3748,0.4274,0.911
3262,1997,0.311,0.392,0.843,0.2397,0.2983,0.563
3262,1998,0.3258,0.3943,0.881,0.2554,0.3366,0.592
3262,1999,0.343,0.4575,0.753,0.2743,0.3496,0.663
3262,2000,0.392,0.4991,0.949,0.2877,0.3589,0.687
3262,2001,0.4404,0.5126,1.11,0.2871,0.317,0.623
3262,2002,0.3724,0.5206,0.901,0.258,0.3143,0.618
3262,2003,0.3795,0.5287,0.999,0.27,0.3389,0.666
3262,2004,0.3702,0.4809,0.936,0.2876,0.3828,0.704
3262,2005,0.3821,0.4532,0.914,0.2764,0.3232,0.656
3262,2006,0.3671,0.4716,0.838,0.281,0.3167,0.639
3262,2007,0.3931,0.4566,0.9,0.3111,0.3079,0.68
3262,2008,0.4077,0.4908,0.899,0.3379,0.3598,0.729
3262,2009,0.4284,0.4238,0.796,0.3202,0.4109,0.74
3262,2010,0.3278,0.378,0.725,0.2947,0.3747,0.714
3262,2011,0.386,0.403,0.82,0.335,0.4383,0.794
3262,2012,0.3315,0.4088,0.799,0.3213,0.486,0.782
3262,2013,0.3736,0.4638,0.889,0.2952,0.4304,0.718
3262,2014,0.5082,0.546,0.99,0.334,0.4599,0.751
3262,2015,0.4665,0.6131,1.017,0.3338,0.4757,0.824
3262,2016,0.5199,0.7028,1.264,0.344,0.4718,0.885
3271,1997,0.352,0.5119,0.843,0.3788,0.5929,1.001
3271,1998,0.3236,0.4569,0.802,0.3837,0.5393,1.055
3271,1999,0.3536,0.4774,0.922,0.3729,0.5551,1.035
3271,2000,0.361,0.5061,0.956,0.3463,0.468,0.928
3271,2001,0.323,0.4321,0.713,0.377,0.5183,1.005
3271,2002,0.4363,0.4879,1.124,0.3764,0.5349,1.005
3271,2003,0.4306,0.6313,1.109,0.3747,0.5697,0.966
3271,2004,0.3664,0.4551,0.962,0.365,0.5276,0.968
3271,2005,0.3905,0.5058,0.963,0.4027,0.5735,1.013
3271,2006,0.4135,0.5079,0.974,0.3756,0.5563,0.935
3271,2007,0.4242,0.5741,1.15,0.4059,0.5643,1.058
3271,2008,0.5037,0.7336,1.233,0.4346,0.4535,1.143
3271,2009,0.5934,0.7691,1.645,0.5205,0.7122,1.299
3271,2010,0.5538,0.6347,1.473,0.4517,0.5347,1.178
3271,2011,0.5513,0.7549,1.34,0.4616,0.5191,1.169
3271,2012,0.5407,0.7027,1.388,0.4979,0.6212,1.265
3271,2013,0.479,0.6822,1.174,0.467,0.6246,1.233
3271,2014,0.4847,0.6999,1.321,0.451,0.5648,1.083
3271,2015,0.4785,0.724,1.324,0.4398,0.512,1.135
3271,2016,0.4746,0.6043,1.22,0.4626,0.5197,1.243
3272,1997,0.3811,0.4982,0.986,0.3117,0.4301,0.764
3272,1998,0.3629,0.5125,0.964,0.316,0.4431,0.741
3272,1999,0.3506,0.5156,0.939,0.2865,0.4073,0.708
3272,2000,0.3537,0.5167,0.924,0.2994,0.4286,0.728
3272,2001,0.3554,0.4907,0.971,0.3159,0.3909,0.752
3272,2002,0.3652,0.6037,0.942,0.2553,0.3527,0.646
3272,2003,0.414,0.6175,1.081,0.2752,0.3435,0.667
3272,2004,0.3503,0.3681,0.818,0.2696,0.3136,0.655
3272,2005,0.3728,0.4457,0.866,0.2667,0.3378,0.645
3272,2006,0.3838,0.4825,0.878,0.2662,0.3188,0.662
3272,2007,0.3515,0.3985,0.802,0.2521,0.3272,0.668
3272,2008,0.364,0.5002,0.82,0.2639,0.3302,0.654
3272,2009,0.3447,0.411,0.786,0.2787,0.305,0.58
3272,2010,0.3881,0.423,0.914,0.2818,0.3616,0.632
3272,2011,0.3676,0.4554,0.937,0.289,0.3824,0.705
3272,2012,0.3627,0.4501,0.942,0.2885,0.4184,0.698
3272,2013,0.4068,0.5129,0.909,0.3135,0.4613,0.711
3272,2014,0.3746,0.4672,0.937,0.2989,0.3946,0.693
3272,2015,0.3594,0.4742,0.918,0.2975,0.3891,0.722
3272,2016,0.3629,0.4888,0.81,0.2932,0.3777,0.707
3273,1997,0.3447,0.4595,0.865,0.3202,0.4497,0.817
3273,1998,0.4033,0.5021,0.957,0.3398,0.462,0.844
3273,1999,0.406,0.5344,0.944,0.345,0.4744,0.843
3273,2000,0.4111,0.4922,0.965,0.3518,0.4571,0.885
3273,2001,0.4054,0.5109,0.945,0.3507,0.4791,0.869
3273,2002,0.3781,0.4699,0.843,0.3312,0.4646,0.803
3273,2003,0.4052,0.4791,0.906,0.3362,0.4674,0.821
3273,2004,0.353,0.4753,0.839,0.3369,0.4756,0.82
3273,2005,0.3845,0.4758,0.917,0.3566,0.4769,0.878
3273,2006,0.4061,0.5333,0.931,0.3671,0.5161,0.897
3273,2007,0.4215,0.5285,0.947,0.3703,0.5082,0.868
3273,2008,0.432,0.5199,0.971,0.374,0.5208,0.907
3273,2009,0.5037,0.5523,1.075,0.4016,0.5311,0.961
3273,2010,0.4575,0.5171,1.016,0.3713,0.4775,0.879
3273,2011,0.4388,0.4728,0.957,0.3475,0.4562,0.824
3273,2012,0.4313,0.4613,0.892,0.3619,0.467,0.846
3273,2013,0.4408,0.4322,0.898,0.3538,0.4389,0.844
3273,2014,0.5401,0.4167,0.849,0.3252,0.3829,0.736
3273,2015,0.4983,0.4199,0.828,0.3281,0.3854,0.749
3273,2016,0.4902,0.4554,0.934,0.3512,0.4269,0.808
3274,1997,0.2987,0.3212,0.706,0.232,0.3047,0.62
3274,1998,0.3612,0.519,0.843,0.2676,0.3512,0.694
3274,1999,0.3942,0.599,1.01,0.3314,0.4283,0.806
3274,2000,0.3273,0.3661,0.858,0.2971,0.3444,0.744
3274,2001,0.3067,0.3252,0.869,0.2712,0.4086,0.655
3274,2002,0.2924,0.2884,0.6,0.2616,0.3181,0.718
3274,2003,0.3269,0.3154,1.11,0.2385,0.3378,0.591
3274,2004,0.3704,0.5629,1.003,0.2284,0.2664,0.523
3274,2005,0.4251,0.3688,1.051,0.335,0.3114,0.609
3274,2006,0.4753,0.5287,1.199,0.3622,0.322,0.599
3274,2007,0.3023,0.4566,0.723,0.2472,0.2993,0.594
3274,2008,0.4421,0.5042,1.179,0.2652,0.3434,0.676
