year,NAICS,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp,Industry,Basis,weight,tfp_pct_change,tfp_index_2017,firms_percent_destroyed
2009,21,18689,24740,601500,613885,2599,10.536,2453,9.944,88484,28285,60199,4.608,14.414,113425,29615,83810,4.824,18.477,-24941,-4.063,28.828,1442,1474,13875,Mining,All workers,0.006266796628248895,7.5,82.398,7.715768633955802
2009,22,5354,16839,644570,639551,1290,7.762,852,5.126,66135,23052,43083,3.604,10.341,56565,15513,41052,2.426,8.844,9570,1.496,17.689,233,320,5234,Utilities,All workers,0.01110949832522419,0.2,91.742,4.351886440044826
2009,23,598457,610662,5944783,6481440,63799,9.925,128044,19.92,856548,262484,594064,4.05,13.215,1929515,480488,1449027,7.413,29.77,-1072967,-16.554,26.431,88282,88353,337150,Construction,All workers,0.0234808000978713,0.2,98.153,14.75160287205263
2009,31-33,250424,292982,11586979,12265166,16670,5.578,28372,9.494,813010,240822,572188,1.963,6.629,2172798,459934,1712864,3.75,17.715,-1359788,-11.087,13.257,20072,20268,199529,Manufacturing sector,All workers,0.06734283410448523,-3.5,98.587,8.015206210267387
2009,42,290604,392072,5822280,5993736,30012,7.564,39396,9.929,634933,200577,434356,3.346,10.593,977231,282825,694406,4.719,16.304,-342298,-5.711,21.187,25500,26215,141680,Wholesale trade,All workers,0.021027125767532854,-4.3,96.679,8.774827600445969
2009,44-45,608978,1009735,14735470,15161452,77846,7.617,102434,10.023,1432706,597616,835090,3.942,9.45,2290803,673384,1617419,4.441,15.109,-858097,-5.66,18.899,66921,70951,378254,,,,,,10.989066928526153
2009,48-49,143060,188983,4159952,4304997,22184,11.564,27883,14.535,450854,178858,271996,4.155,10.473,745105,212518,532587,4.937,17.308,-294251,-6.835,20.946,18417,18799,110849,Transportation and warehousing,All workers,0.013431845804772602,-0.9,95.248,12.873619460366282
2009,51,61237,125218,3289538,3363154,16622,13.059,20758,16.308,427863,187530,240333,5.576,12.722,575027,191454,383573,5.693,17.098,-147164,-4.376,25.444,6622,6865,57491,Information,All workers,0.02168352463035403,-2.3,91.671,10.813723729118017
2009,52,217580,454687,6158767,6282242,41236,8.934,54951,11.906,779506,318442,461064,5.069,12.408,1026392,330941,695451,5.268,16.338,-246886,-3.93,24.816,24124,25707,107481,Finance and insurance,All workers,0.029755172040635377,16.8,106.527,11.087416122805404
2009,53,226545,306978,2016696,2090640,32284,10.275,46726,14.871,296919,129480,167439,6.193,14.202,445290,173872,271418,8.317,21.299,-148371,-7.097,28.405,29011,29440,94301,Real estate and rental and leasing,All workers,0.02698943327081981,-2.5,93.014,12.805844313491802
2009,54,647986,729092,7791191,7879376,84251,11.491,92469,12.612,1205625,475055,730570,6.029,15.301,1380670,460940,919730,5.85,17.523,-175045,-2.222,30.602,62420,62930,254564,"Professional, scientific, and technical services",All workers,0.029358623585039788,-2.6,93.417,9.632924168114743
2009,55,26703,50351,2817786,2853174,4357,8.633,4596,9.106,408766,140104,268662,4.91,14.327,479402,123869,355533,4.341,16.802,-70636,-2.476,28.653,993,1124,18573,Management of companies and enterprises,All workers,0.00854536135780278,-5.7,89.193,3.718683294011909
2009,56,273928,332757,8602500,9148438,40914,12.16,48304,14.357,1357131,475395,881736,5.196,14.835,2455964,625748,1830216,6.84,26.846,-1098833,-12.011,29.669,29535,29917,321614,Administrative and waste management services,All workers,0.01284704864355538,0.3,100.476,10.782030314535207
2009,61,70366,80378,3187937,3150715,8221,10.283,7361,9.207,280652,55530,225122,1.762,8.908,207087,52832,154255,1.677,6.573,73565,2.335,13.145,5266,5327,37058,Educational services,All workers,0.0034522248987620126,4.5,107.883,7.483727936787653
2009,62,578046,752393,17477366,17330600,60769,8.133,50441,6.75,1790345,523863,1266482,3.023,10.331,1491929,482862,1009067,2.786,8.609,298416,1.722,17.217,33329,34247,295818,Health care and social assistance,All workers,0.02778695981507496,0.1,100.163,5.765804105555613
2009,71,90965,100116,2007630,2038913,11473,11.377,12920,12.812,245781,82433,163348,4.043,12.055,309306,84904,224402,4.164,15.17,-63525,-3.116,24.109,9353,9411,62436,"Arts, entertainment, and recreation",All workers,0.00399317511240407,0.4,95.626,10.281976584400594
2009,72,419160,579790,11441979,11681380,66019,11.402,64505,11.14,1616951,854126,762825,7.312,13.842,2095963,679441,1416522,5.816,17.943,-479012,-4.101,27.684,48667,49892,464003,Accommodation and food services,All workers,0.012099253825100471,-2.3,94.744,11.610602156694341
2009,81,611779,674616,5255389,5348503,51223,7.557,57596,8.497,616282,192527,423755,3.6,11.523,802987,222301,580686,4.156,15.013,-186705,-3.491,23.045,40458,41402,152118,"Other services, except government",All workers,0.008820041406155539,-1.3,100.433,6.613172403760181
2010,11,17245,17939,151387,149587,1965,10.897,2152,11.934,26889,7815,19074,5.224,17.976,23358,7876,15482,5.265,15.615,3531,2.361,31.23,1406,1410,5648,"Agriculture, forestry, fishing, and hunting",All workers,0.005862739836495231,-1.1,98.552,8.153087851551174
2010,21,18411,24631,586548,596060,2334,9.431,2568,10.377,87557,32376,55181,5.432,14.689,106786,25938,80848,4.352,17.915,-19229,-3.226,29.379,1576,1588,12162,Mining,All workers,0.007046280378529896,-5.1,78.197,8.560099940253108
2010,22,5420,17196,639651,640686,1111,6.546,664,3.912,41281,14918,26363,2.328,6.443,43266,10676,32590,1.666,6.753,-1985,-0.31,12.887,179,181,1287,Utilities,All workers,0.010572798286213604,4.2,95.583,3.302583025830258
2010,23,559414,571900,5350537,5644937,69898,11.83,107809,18.246,902497,288962,613535,5.119,15.988,1493998,387115,1106883,6.858,26.466,-591501,-10.478,31.975,69449,69570,257112,Construction,All workers,0.020292133069953866,0,98.178,12.414598133046367
2010,31-33,241637,282941,10850854,11205909,16525,5.737,26696,9.269,833945,204075,629870,1.821,7.442,1543286,397083,1146203,3.544,13.772,-709341,-6.33,14.884,18392,18530,156558,Manufacturing sector,All workers,0.07058140367344651,3.9,102.393,7.611417125688533
2010,42,284091,386470,5600702,5710043,31009,7.969,36342,9.339,622885,214566,408319,3.758,10.909,840297,246851,593446,4.323,14.716,-217412,-3.808,21.817,23311,24089,123295,Wholesale trade,All workers,0.023409667237974042,3.5,100.085,8.2054693742498
2010,44-45,598597,996278,14452522,14589700,75813,7.56,89024,8.877,1433962,502297,931665,3.443,9.829,1701249,523831,1177418,3.59,11.661,-267287,-1.832,19.657,56709,61482,315537,,,,,,9.47365255756377
2010,48-49,139595,185293,4015722,4091251,21024,11.226,25012,13.355,464916,153824,311092,3.76,11.364,613685,199956,413729,4.887,15.0,-148769,-3.636,22.727,15805,16086,77872,Transportation and warehousing,All workers,0.013897452548752338,3.7,98.758,11.322038754969734
2010,51,60130,123589,3133993,3206670,13201,10.611,14849,11.935,367393,151544,215849,4.726,11.457,509904,164873,345031,5.142,15.901,-142511,-4.444,22.914,6011,6141,39373,Information,All workers,0.021101486367988108,3.4,94.816,9.99667387327457
2010,52,213529,443777,5917307,6040910,39156,8.718,49899,11.11,766452,288166,478286,4.77,12.688,1011128,332162,678966,5.499,16.738,-244676,-4.05,25.375,18607,19814,81329,Finance and insurance,All workers,0.028756955251866407,-2.9,103.407,8.714038842499146
2010,53,223804,303031,1931518,1969433,34351,11.264,38224,12.534,290755,136048,154707,6.908,14.763,366956,159775,207181,8.113,18.633,-76201,-3.869,29.527,21784,22224,68361,Real estate and rental and leasing,All workers,0.026695887461937153,4.3,97.011,9.73351682722382
2010,54,644190,728402,7723625,7765226,86939,11.924,88355,12.118,1171693,448538,723155,5.776,15.089,1257655,405991,851664,5.228,16.196,-85962,-1.107,30.178,57126,57716,213636,"Professional, scientific, and technical services",All workers,0.02861605043025531,1.8,95.069,8.86788059423462
2010,55,26850,50068,2837069,2842990,4115,8.168,4736,9.401,395550,125873,269677,4.427,13.913,406385,115438,290947,4.06,14.294,-10835,-0.381,27.826,913,983,15674,Management of companies and enterprises,All workers,0.008416734664069097,2.4,91.345,3.400372439478585
2010,56,270776,328782,8627907,8627816,40303,12.177,44703,13.506,1629898,459512,1170386,5.326,18.891,1631546,514998,1116548,5.969,18.91,-1648,-0.019,37.782,26907,27465,252055,Administrative and waste management services,All workers,0.012706636920892647,1.8,102.264,9.936995893284486
2010,61,70963,81627,3265393,3226998,8817,10.891,7474,9.232,294092,73277,220815,2.271,9.113,217245,50024,167221,1.55,6.732,76847,2.381,13.464,5162,5218,32635,Educational services,All workers,0.0035320741545500772,0.9,108.881,7.274213322435635
2010,62,583934,767615,17732213,17608717,63062,8.296,48064,6.323,1705749,587413,1118336,3.336,9.687,1457137,383122,1074015,2.176,8.275,248612,1.412,16.55,31723,32613,216018,Health care and social assistance,All workers,0.027204603834202014,-1.1,99.083,5.432634510064494
2010,71,89979,99460,1995103,2002922,11215,11.244,11777,11.808,243642,91926,151716,4.59,12.164,260273,72500,187773,3.62,12.995,-16631,-0.83,24.329,8362,8442,54600,"Arts, entertainment, and recreation",All workers,0.003764457184461032,4,99.484,9.293279543004479
2010,72,424944,587549,11305129,11378627,63783,10.923,56560,9.686,1508218,774771,733447,6.809,13.255,1646268,540472,1105796,4.75,14.468,-138050,-1.213,26.51,42123,43184,365824,Accommodation and food services,All workers,0.011614794438652553,2.3,96.888,9.912600248503333
2010,81,612295,675509,5192775,5221163,52298,7.742,52295,7.742,623995,205728,418267,3.94,11.951,680633,193146,487487,3.699,13.036,-56638,-1.085,23.903,35953,36369,122882,"Other services, except government",All workers,0.0085362139581955,0,100.392,5.871842820862493
2011,11,17131,17831,153579,152773,2025,11.313,2162,12.079,24283,7420,16863,4.857,15.895,22631,7388,15243,4.836,14.813,1652,1.081,29.627,1476,1476,5157,"Agriculture, forestry, fishing, and hunting",All workers,0.006451223294401637,-3.8,94.816,8.615959371898898
2011,21,18812,25245,648741,618184,2809,11.264,2194,8.798,133861,33325,100536,5.391,21.654,71968,20478,51490,3.313,11.642,61893,10.012,23.284,1403,1426,10308,Mining,All workers,0.007899071481667342,-0.1,78.126,7.4580055283861375
2011,22,5436,17144,642280,642466,990,5.761,1073,6.244,48163,17624,30539,2.743,7.497,48676,16271,32405,2.533,7.576,-513,-0.08,14.993,198,206,1033,Utilities,All workers,0.009636088955559131,4.5,99.932,3.642384105960265
2011,23,541923,554515,5169072,5263693,74529,13.229,92263,16.377,970040,258675,711365,4.914,18.429,1157329,331254,826075,6.293,21.987,-187289,-3.558,36.858,59103,59256,219508,Construction,All workers,0.019063714861310768,-1,97.204,10.906161945516244
2011,31-33,238681,279452,10938828,10874573,18176,6.46,22033,7.83,1064808,195491,869317,1.798,9.792,936539,279476,657063,2.57,8.612,128269,1.18,17.224,15637,15805,129174,Manufacturing sector,All workers,0.07364554486793441,-0.4,101.956,6.551422191125393
2011,42,281592,386670,5638657,5620236,32282,8.344,32695,8.451,689891,209136,480755,3.721,12.275,652842,224588,428254,3.996,11.616,37049,0.659,23.232,21447,22089,106967,Wholesale trade,All workers,0.02475247561797981,-1.3,98.787,7.616338532344669
2011,44-45,591702,996121,14646939,14548020,82619,8.296,82097,8.244,1628759,534413,1094346,3.673,11.196,1429148,432593,996555,2.974,9.824,199611,1.372,19.647,54351,56935,233593,,,,,,9.185535962359431
2011,48-49,142413,187794,4115150,4063126,25451,13.658,22566,12.109,530438,162889,367549,4.009,13.055,422153,143630,278523,3.535,10.39,108285,2.665,20.78,14605,14796,65434,Transportation and warehousing,All workers,0.014415323723491651,-0.6,98.154,10.255383988821245
2011,51,59824,125131,3147411,3144860,16737,13.459,15185,12.211,466178,196203,269975,6.239,14.823,463075,166472,296603,5.293,14.725,3103,0.099,29.45,5625,5755,38203,Information,All workers,0.02075027690620401,-1.4,93.508,9.402580903985022
2011,52,210264,437991,5880326,5897721,37567,8.518,43602,9.887,741943,245557,496386,4.164,12.58,779006,265564,513442,4.503,13.209,-37063,-0.628,25.16,17411,18316,69633,Finance and insurance,All workers,0.028027588587067966,-0.4,102.967,8.280542556024807
2011,53,220629,298964,1905218,1918243,34727,11.548,38231,12.713,290114,126583,163531,6.599,15.124,317653,151277,166376,7.886,16.56,-27539,-1.436,30.248,21067,24436,82299,Real estate and rental and leasing,All workers,0.025898246010644273,2.4,99.309,9.548608750436252
2011,54,645641,732492,7844558,7791906,89578,12.264,85422,11.695,1268587,407532,861055,5.23,16.281,1168546,418412,750134,5.37,14.997,100041,1.284,29.994,56381,56957,206566,"Professional, scientific, and technical services",All workers,0.028398942041135883,0.2,95.216,8.732561903596581
2011,55,26562,50568,2955969,2905433,4291,8.53,3760,7.475,472876,146118,326758,5.029,16.276,370517,89504,281013,3.081,12.753,102359,3.523,25.505,831,864,12898,Management of companies and enterprises,All workers,0.00833174970260854,-0.8,90.598,3.128529478201943
2011,56,270401,329066,9065148,8848030,41857,12.728,41453,12.605,1866901,404757,1462144,4.575,21.1,1421801,477243,944558,5.394,16.069,445100,5.03,32.138,25445,25936,223391,Administrative and waste management services,All workers,0.012534086411946985,-0.5,101.705,9.410098335435151
2011,61,72374,83444,3387189,3326751,9052,10.962,7319,8.863,342079,81521,260558,2.45,10.283,220385,47208,173177,1.419,6.625,121694,3.658,13.249,5020,5077,28270,Educational services,All workers,0.0034428300328523337,-1.9,106.865,6.936192555337552
2011,62,587221,776531,18004299,17859673,59584,7.72,50223,6.507,1693199,491463,1201736,2.752,9.481,1402985,410186,992799,2.297,7.856,290214,1.625,15.711,33645,34716,242047,Health care and social assistance,All workers,0.026513327061669208,-0.2,98.839,5.729529427591997
2011,71,89829,99477,1996359,1996072,11589,11.659,11439,11.508,251124,83057,168067,4.161,12.581,251177,71822,179355,3.598,12.584,-53,-0.003,25.162,8099,8172,50108,"Arts, entertainment, and recreation",All workers,0.0035744968141989335,0.9,100.367,9.016019325607544
2011,72,429984,594744,11558401,11443242,62919,10.642,55895,9.454,1615727,764491,851236,6.681,14.119,1382276,504014,878262,4.404,12.079,233451,2.04,24.159,42858,43988,364506,Accommodation and food services,All workers,0.01162751628445695,0.5,97.398,9.967347622237106
2011,81,611990,675329,5181242,5188812,53143,7.868,53328,7.896,636618,195848,440770,3.774,12.269,653517,184676,468841,3.559,12.595,-16899,-0.326,24.538,37006,37549,124087,"Other services, except government",All workers,0.008189550327073516,0,100.377,6.046830830569127
2012,11,17380,18066,156531,155660,2025,11.271,1826,10.163,25134,7379,17755,4.74,16.147,23475,7077,16398,4.546,15.081,1659,1.066,30.162,1248,1251,4681,"Agriculture, forestry, fishing, and hunting",All workers,0.006220854446197713,-3.7,91.341,7.180667433831991
2012,21,19596,26275,726058,688404,3019,11.675,2186,8.454,156037,40978,115059,5.953,22.667,81530,29017,52513,4.215,11.843,74507,10.823,23.687,1306,1334,11893,Mining,All workers,0.008029484800074116,5.3,82.252,6.664625433761992
2012,22,5489,17324,642577,642806,946,5.486,784,4.547,45921,15082,30839,2.346,7.144,46709,9668,37041,1.504,7.266,-788,-0.123,14.288,197,204,1748,Utilities,All workers,0.008616276158493703,-1.4,98.533,3.5889961741665153
2012,23,545793,557776,5300354,5230637,76857,13.818,73699,13.251,1060802,261076,799726,4.991,20.281,920884,294196,626688,5.624,17.606,139918,2.675,35.211,47128,47305,191775,Construction,All workers,0.019138069445917026,0.4,97.574,8.634775455163405
2012,31-33,239642,280269,11177542,11079256,18343,6.529,19722,7.02,1098110,199582,898528,1.801,9.911,900563,266009,634554,2.401,8.128,197547,1.783,16.257,13793,13932,132733,Manufacturing sector,All workers,0.07214470468422685,-1.3,100.601,5.755668872735163
2012,42,283593,387774,5765869,5715584,31216,8.028,33325,8.571,791631,201621,590010,3.528,13.85,688474,220675,467799,3.861,12.046,103157,1.805,24.091,19325,19988,102885,Wholesale trade,All workers,0.02563686081146456,0.7,99.527,6.814343090273738
2012,44-45,589747,990242,14760708,14655769,81918,8.275,81409,8.223,1723237,539232,1184005,3.679,11.758,1512173,473431,1038742,3.23,10.318,211064,1.44,20.636,49675,52579,234679,,,,,,8.423103466401695
2012,48-49,145687,191152,4226498,4177885,24597,12.985,21142,11.161,529427,157825,371602,3.778,12.672,430952,139794,291158,3.346,10.315,98475,2.357,20.63,13838,14042,69056,Transportation and warehousing,All workers,0.014721319099988299,0.9,99.071,9.498445297109557
2012,51,61175,125913,3246636,3228553,14698,11.627,15699,12.419,504249,165899,338350,5.138,15.618,473159,179568,293591,5.562,14.655,31090,0.963,29.311,5273,5505,36085,Information,All workers,0.020724646074588703,-2.4,91.246,8.619534123416429
2012,52,209979,443372,5995051,5950376,42640,9.677,37153,8.432,843826,282281,561545,4.744,14.181,756498,270247,486251,4.542,12.713,87328,1.468,25.427,14814,15535,58091,Finance and insurance,All workers,0.02880600459218717,5.7,108.844,7.054991213407055
2012,53,223889,302348,1900831,1896960,36343,12.066,34045,11.303,347756,154211,193545,8.129,18.332,338290,130145,208145,6.861,17.833,9466,0.499,35.667,18168,18969,59833,Real estate and rental and leasing,All workers,0.026550290865253914,1.8,101.067,8.11473542693031
2012,54,652872,737503,7919322,7876189,88655,12.077,81849,11.15,1296786,419091,877695,5.321,16.465,1206796,456202,750594,5.792,15.322,89990,1.143,30.644,52320,52921,213071,"Professional, scientific, and technical services",All workers,0.028427759477734432,1.1,96.306,8.013822004925927
2012,55,26011,51374,3054139,3032965,4766,9.302,4494,8.771,480415,115777,364638,3.817,15.84,435939,129891,306048,4.283,14.373,44476,1.466,28.747,823,868,11363,Management of companies and enterprises,All workers,0.008510283416537383,2.9,93.216,3.1640459805466916
2012,56,275930,333796,9458807,9240289,41588,12.553,36607,11.049,1766605,406936,1359669,4.404,19.119,1327596,439422,888174,4.756,14.367,439009,4.751,28.735,22953,23317,239178,Administrative and waste management services,All workers,0.012367025707873075,-1.4,100.305,8.318414090530208
2012,61,74696,85867,3460096,3419783,9289,10.961,7045,8.313,314306,65521,248785,1.916,9.191,232483,54235,178248,1.586,6.798,81823,2.393,13.596,4693,4744,28220,Educational services,All workers,0.003212410488434436,-2.2,104.527,6.282799614437186
2012,62,590824,781878,18287802,18120354,60409,7.754,54752,7.028,1934105,559065,1375040,3.085,10.674,1601621,463817,1137804,2.56,8.839,332484,1.835,17.678,33810,36348,274074,Health care and social assistance,All workers,0.02649219800399339,-0.6,98.197,5.722516350046714
2012,71,91015,100816,2065318,2023650,12274,12.271,10684,10.682,298112,94402,203710,4.665,14.731,214719,67961,146758,3.358,10.61,83393,4.121,21.221,7297,7367,45417,"Arts, entertainment, and recreation",All workers,0.003532865679860214,1.9,102.275,8.017359775861122
2012,72,438374,602082,11984980,11799237,65746,10.982,58957,9.848,1849736,811443,1038293,6.877,15.677,1475006,576591,898415,4.887,12.501,374730,3.176,25.002,41295,42517,373433,Accommodation and food services,All workers,0.011718345850325326,-0.7,96.719,9.420038597179577
2012,81,617394,679740,5224374,5189549,55024,8.131,49051,7.248,682190,208567,473623,4.019,13.145,611395,185851,425544,3.581,11.781,70795,1.364,23.563,33068,33728,117387,"Other services, except government",All workers,0.008216148211639763,-0.3,100.051,5.356061121423273
2013,11,17366,18063,153875,154389,1971,10.904,1997,11.048,22926,7259,15667,4.702,14.85,24033,9911,14122,6.419,15.567,-1107,-0.717,29.699,1378,1378,7513,"Agriculture, forestry, fishing, and hunting",All workers,0.006586194420582319,5.4,96.27,7.935045491189681
2013,21,19625,26332,730762,726167,2688,10.23,2574,9.796,116189,34003,82186,4.683,16.0,107322,36148,71174,4.978,14.779,8867,1.221,29.558,1554,1588,12999,Mining,All workers,0.008908174239841157,3.9,85.475,7.918471337579618
2013,22,5515,17453,635906,638521,1004,5.773,880,5.06,45986,17060,28926,2.672,7.202,51180,12002,39178,1.88,8.015,-5194,-0.813,14.404,206,215,2062,Utilities,All workers,0.008776017483214731,-0.9,97.624,3.735267452402539
2013,23,545596,557638,5457712,5378460,71281,12.782,71298,12.786,1054288,257282,797006,4.784,19.602,895952,273534,622418,5.086,16.658,158336,2.944,33.316,45113,45230,185320,Construction,All workers,0.01983041950705012,0.4,97.943,8.268572350237172
2013,31-33,236730,277111,11257612,11211871,16991,6.104,19474,6.996,996656,189119,807537,1.687,8.889,907032,270305,636727,2.411,8.09,89624,0.799,16.18,13876,13998,127536,Manufacturing sector,All workers,0.07090112314907054,0.4,100.987,5.861530013095087
2013,42,282037,387196,5872240,5817668,31145,8.036,31846,8.217,792056,241197,550859,4.146,13.615,681035,234326,446709,4.028,11.706,111021,1.908,23.413,20055,20555,107189,Wholesale trade,All workers,0.02615684158923773,-0.1,99.436,7.110769154401727
2013,44-45,588436,992837,15000135,14884022,79083,7.976,76450,7.71,1645145,524225,1120920,3.522,11.053,1407390,432582,974808,2.906,9.456,237755,1.597,18.911,49884,51982,220320,,,,,,8.477387515379753
2013,48-49,147265,192708,4281387,4252466,23635,12.307,22319,11.621,562823,158089,404734,3.718,13.235,507026,205231,301795,4.826,11.923,55797,1.312,23.846,14021,14192,70548,Transportation and warehousing,All workers,0.014663659255052282,0.3,99.406,9.520931653821343
2013,51,61326,124267,3273592,3245496,14683,11.791,15203,12.209,519124,196210,322914,6.046,15.995,465188,193076,272112,5.949,14.333,53936,1.662,28.667,5728,5931,44108,Information,All workers,0.020856947799606243,4,94.907,9.34024720346998
2013,52,210212,438098,6053098,6019507,35348,8.024,40191,9.124,765004,216046,548958,3.589,12.709,697346,237720,459626,3.949,11.585,67658,1.124,23.17,14342,14854,71418,Finance and insurance,All workers,0.028996343977235942,-4.9,103.499,6.822636195840389
2013,53,229053,308477,1950648,1927114,37714,12.366,30724,10.074,337665,143361,194304,7.439,17.522,290306,119482,170824,6.2,15.064,47359,2.458,30.129,17508,17898,59129,Real estate and rental and leasing,All workers,0.02742038493637115,1.4,102.486,7.643645793768254
2013,54,660354,748095,8210537,8054888,92036,12.38,82675,11.121,1439441,560415,879026,6.957,17.87,1129861,425955,703906,5.288,14.027,309580,3.843,28.054,52923,53258,215348,"Professional, scientific, and technical services",All workers,0.02782777116241887,-0.9,95.477,8.014337764290062
2013,55,25990,51783,3164210,3129676,4024,7.791,3756,7.272,492084,154520,337564,4.937,15.723,429770,123165,306605,3.935,13.732,62314,1.991,27.464,644,664,8447,Management of companies and enterprises,All workers,0.00842516460002367,0.2,93.406,2.47787610619469
2013,56,274889,337545,9865014,9711850,43880,13.089,39291,11.72,1756904,435738,1321166,4.487,18.09,1449630,469188,980442,4.831,14.926,307274,3.164,29.853,23703,23951,222665,Administrative and waste management services,All workers,0.012385497489047305,-0.8,99.522,8.622753184012456
2013,61,76769,88214,3507807,3487104,9218,10.569,7225,8.284,287648,64398,223250,1.847,8.249,245162,53287,191875,1.528,7.031,42486,1.218,14.061,4981,5109,36625,Educational services,All workers,0.0032063950435184158,-2.8,101.623,6.4882960570021755
2013,62,594087,789578,18430842,18337519,62485,7.952,54852,6.981,1842572,523840,1318732,2.857,10.048,1657643,493349,1164294,2.69,9.04,184929,1.008,18.079,35732,36524,283985,Health care and social assistance,All workers,0.025802989816989405,0.4,98.586,6.014607288158132
2013,71,92312,102240,2114125,2091986,12090,11.902,10773,10.605,278480,97941,180539,4.682,13.312,233601,69606,163995,3.327,11.166,44879,2.145,22.333,7399,7425,46376,"Arts, entertainment, and recreation",All workers,0.0035574021552895636,-0.4,101.838,8.015209290233122
2013,72,445198,612831,12380648,12184720,68149,11.217,57591,9.479,1931810,875306,1056504,7.184,15.854,1534519,611704,922815,5.02,12.594,397291,3.261,25.188,42141,43178,376115,Accommodation and food services,All workers,0.011727472683847858,0.3,97.043,9.465675946432823
2013,81,621093,682995,5262129,5248132,53703,7.88,50710,7.441,651280,205522,445758,3.916,12.41,621183,198234,422949,3.777,11.836,30097,0.573,23.673,34375,34765,119733,"Other services, except government",All workers,0.008115422201680484,-1.2,98.845,5.534597878256557
2014,11,17470,18149,155200,153600,1993,11.013,1888,10.433,23953,7455,16498,4.854,15.594,20703,7533,13170,4.904,13.479,3250,2.116,26.957,1307,1308,5810,"Agriculture, forestry, fishing, and hunting",All workers,0.00608353845034616,-1.6,94.762,7.481396680022896
2014,21,19936,26817,753393,742405,2849,10.722,2360,8.881,127661,40305,87356,5.429,17.196,105130,37433,67697,5.042,14.161,22531,3.035,28.321,1480,1511,14968,Mining,All workers,0.009520644204575306,6.4,90.931,7.423756019261638
2014,22,5553,17482,634606,635248,867,4.967,814,4.663,44741,10337,34404,1.627,7.043,45741,10959,34782,1.725,7.201,-1000,-0.157,14.086,190,201,1241,Utilities,All workers,0.009056986176408611,-3.1,94.644,3.4215739240050427
2014,23,553641,566226,5697359,5573526,73592,13.097,64938,11.557,1102124,291196,810928,5.225,19.774,853559,250564,602995,4.496,15.315,248565,4.46,30.629,41588,41659,157429,Construction,All workers,0.020637586491815012,-0.5,97.435,7.511726913288575
2014,31-33,235249,275922,11366994,11305410,17604,6.371,18398,6.658,1039623,220382,819241,1.949,9.196,914313,255752,658561,2.262,8.087,125310,1.108,16.175,13308,13397,118422,Manufacturing sector,All workers,0.06826097224320207,1.1,102.113,5.656984726821368
2014,42,280732,386660,5944267,5904137,29676,7.666,30573,7.898,709748,181753,527995,3.078,12.021,628028,231197,396831,3.916,10.637,81720,1.384,21.274,19292,19812,100722,Wholesale trade,All workers,0.02654443028301666,0.8,100.244,6.8720345382785
2014,44-45,587867,995305,15394259,15197019,78326,7.88,75780,7.623,1633808,559887,1073921,3.684,10.751,1247028,387829,859199,2.552,8.206,386780,2.545,16.411,49502,51592,210939,,,,,,8.420612145264151
2014,48-49,149347,196192,4405776,4344763,24244,12.461,20968,10.777,554247,167963,386284,3.866,12.757,431882,145126,286756,3.34,9.94,122365,2.816,19.881,14020,14213,67630,Transportation and warehousing,All workers,0.014864084827554943,0.4,99.776,9.387533730172015
2014,51,62421,128263,3342083,3310274,18083,14.314,14212,11.25,531549,188215,343334,5.686,16.058,466519,151856,314663,4.587,14.093,65030,1.964,28.186,5349,5472,34792,Information,All workers,0.0210034112707171,-1.6,93.39,8.569231508626904
2014,52,211067,441003,6061542,6074650,38114,8.67,35290,8.028,749198,272806,476392,4.491,12.333,778990,241216,537774,3.971,12.824,-29792,-0.49,24.666,14092,14562,54420,Finance and insurance,All workers,0.02985914234474674,1.9,105.502,6.676552942904386
2014,53,233872,316563,2007211,1977549,37979,12.149,30061,9.616,342115,141403,200712,7.15,17.3,281220,123202,158018,6.23,14.221,60895,3.079,28.441,17637,18041,59018,Real estate and rental and leasing,All workers,0.027585430307135894,-0.6,101.852,7.541304645276048
2014,54,667218,759185,8437208,8318038,93714,12.433,82899,10.998,1361420,470763,890657,5.66,16.367,1122901,378674,744227,4.552,13.5,238519,2.867,26.999,53546,54156,198727,"Professional, scientific, and technical services",All workers,0.027913376771056292,1.5,96.916,8.025263107410172
2014,55,26213,52292,3240066,3235443,4226,8.094,4071,7.797,444205,134049,310156,4.143,13.729,429449,140717,288732,4.349,13.273,14756,0.456,26.547,689,717,10571,Management of companies and enterprises,All workers,0.008453171846430903,3,96.253,2.6284667912867663
2014,56,276712,342132,10170480,9981229,42706,12.57,37927,11.163,1963986,510379,1453607,5.113,19.677,1595823,577212,1018611,5.783,15.988,368163,3.689,31.976,22799,23100,213926,Administrative and waste management services,All workers,0.01290055664455255,0.1,99.605,8.239252363468156
2014,61,78107,89676,3560269,3532448,9043,10.165,7616,8.561,315979,86465,229514,2.448,8.945,258465,60744,197721,1.72,7.317,57514,1.628,14.634,5143,5215,37008,Educational services,All workers,0.003105368190621193,-0.7,100.927,6.584557081951682
