"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","TYPOP","TYPOP_LABEL","CONCENFI","CONCENFI_LABEL","YEAR","FIRM","ESTAB","RCPTOT","PAYANN","PAYQTR1","EMP","VAL_PCT","HHI","RCPTOT_IMP","PAYANN_IMP","EMP_IMP",
"Geographic identifier code","Geographic Area Name","2017 NAICS code","Meaning of NAICS code","Type of operation code","Meaning of Type of operation code","Firm concentration code","Meaning of Firm concentration code","Year","Number of firms","Number of establishments","Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)","Number of employees","Sales, value of shipments, or revenue of largest firms as percent of total sales, value of shipments, or revenue (%)","Herfindahl-Hirschman Index (based on sales, value of shipments, or revenue) (%)","Range indicating percent of total sales, value of shipments, or revenue imputed","Range indicating percent of total annual payroll imputed","Range indicating percent of total employees imputed",
"0100000US","United States","5241","Insurance carriers","00","All establishments","608","8 largest firms","2017","8","3061","495158613","29723636","9609468","343134","24.6","X","Less than 10%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","5241","Insurance carriers","00","All establishments","620","20 largest firms","2017","20","11363","874121671","60373616","20037856","655665","43.5","X","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5241","Insurance carriers","00","All establishments","650","50 largest firms","2017","50","16497","1329816675","89516881","30255946","941596","66.2","132.8","Less than 10%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5242","Agencies, brokerages, and other insurance related activities","00","All establishments","001","All firms","2017","132177","148339","330676598","68015646","17837275","1017847","100.0","X","10% to less than 20%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5242","Agencies, brokerages, and other insurance related activities","00","All establishments","604","4 largest firms","2017","4","224","137884829","3438488","1071032","47881","41.7","X","Less than 10%","70% to less than 80%","70% to less than 80%",
"0100000US","United States","5242","Agencies, brokerages, and other insurance related activities","00","All establishments","608","8 largest firms","2017","8","1142","153474634","7470368","2569270","82766","46.4","X","Less than 10%","50% to less than 60%","60% to less than 70%",
"0100000US","United States","5242","Agencies, brokerages, and other insurance related activities","00","All establishments","620","20 largest firms","2017","20","3431","174366283","14434998","4546925","153689","52.7","X","Less than 10%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5242","Agencies, brokerages, and other insurance related activities","00","All establishments","650","50 largest firms","2017","50","4965","194012816","20441365","6093761","223775","58.7","532.3","Less than 10%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","5311","Lessors of real estate","00","All establishments","001","All firms","2017","99482","132020","259372289","27068624","7308028","608068","100.0","X","20% to less than 30%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5311","Lessors of real estate","00","All establishments","604","4 largest firms","2017","4","1117","15177429","563334","175863","12398","5.9","X","20% to less than 30%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","5311","Lessors of real estate","00","All establishments","608","8 largest firms","2017","8","3991","24620834","1112023","339854","22206","9.5","X","20% to less than 30%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","5311","Lessors of real estate","00","All establishments","620","20 largest firms","2017","20","6665","42346690","2596663","786213","42837","16.3","X","30% to less than 40%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","5311","Lessors of real estate","00","All establishments","650","50 largest firms","2017","50","10240","68858220","4570852","1479895","69436","26.6","20.1","30% to less than 40%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","5312","Offices of real estate agents and brokers","00","All establishments","001","All firms","2017","106579","121906","112933784","20430877","4901018","329556","100.0","X","10% to less than 20%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5312","Offices of real estate agents and brokers","00","All establishments","604","4 largest firms","2017","4","9340","13970195","3884751","1165582","46049","12.4","X","Less than 10%","60% to less than 70%","50% to less than 60%",
"0100000US","United States","5312","Offices of real estate agents and brokers","00","All establishments","608","8 largest firms","2017","8","9787","19808830","5637278","1623207","64203","17.5","X","Less than 10%","60% to less than 70%","60% to less than 70%",
"0100000US","United States","5312","Offices of real estate agents and brokers","00","All establishments","620","20 largest firms","2017","20","10286","26338542","6630903","1944254","75989","23.3","X","20% to less than 30%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5312","Offices of real estate agents and brokers","00","All establishments","650","50 largest firms","2017","50","11384","32628116","7881529","2198475","90004","28.9","53.1","20% to less than 30%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5313","Activities related to real estate","00","All establishments","001","All firms","2017","79213","96987","96688810","37070112","9170030","705944","100.0","X","20% to less than 30%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5313","Activities related to real estate","00","All establishments","604","4 largest firms","2017","4","3306","9422151","2624528","749596","32567","9.7","X","10% to less than 20%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","5313","Activities related to real estate","00","All establishments","608","8 largest firms","2017","8","4001","12689347","3348693","952244","41490","13.1","X","10% to less than 20%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","5313","Activities related to real estate","00","All establishments","620","20 largest firms","2017","20","4759","17636771","4793935","1342353","65008","18.2","X","20% to less than 30%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","5313","Activities related to real estate","00","All establishments","650","50 largest firms","2017","50","6626","23402786","6459363","1769153","89923","24.2","32.5","20% to less than 30%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","5321","Automotive equipment rental and leasing","00","All establishments","001","All firms","2017","3973","19141","63142305","7154987","1759113","166196","100.0","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5321","Automotive equipment rental and leasing","00","All establishments","604","4 largest firms","2017","4","11576","35972216","4102702","993040","99956","57.0","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5321","Automotive equipment rental and leasing","00","All establishments","608","8 largest firms","2017","8","13977","45987906","5173328","1276877","123668","72.8","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5321","Automotive equipment rental and leasing","00","All establishments","620","20 largest firms","2017","20","14271","51828415","5581271","1380114","130579","82.1","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5321","Automotive equipment rental and leasing","00","All establishments","650","50 largest firms","2017","50","14601","55228931","5914471","1462758","136477","87.5","D","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5322","Consumer goods rental","00","All establishments","001","All firms","2017","8538","19577","20436845","4779599","1135467","137541","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5322","Consumer goods rental","00","All establishments","604","4 largest firms","2017","4","7011","7913566","1367826","354791","36900","38.7","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5322","Consumer goods rental","00","All establishments","608","8 largest firms","2017","8","8420","9614054","1734213","448248","48561","47.0","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5322","Consumer goods rental","00","All establishments","620","20 largest firms","2017","20","8816","10747145","2015170","517965","54838","52.6","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5322","Consumer goods rental","00","All establishments","650","50 largest firms","2017","50","9380","12114616","2362429","600773","63183","59.3","474.0","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5323","General rental centers","00","All establishments","001","All firms","2017","2272","2884","3229045","779028","175750","19457","100.0","X","10% to less than 20%","Less than 10%","10% to less than 20%",
"0100000US","United States","5323","General rental centers","00","All establishments","604","4 largest firms","2017","4","101","234528","47311","11111","865","7.3","X","20% to less than 30%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5323","General rental centers","00","All establishments","608","8 largest firms","2017","8","113","360680","70580","16473","1200","11.2","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5323","General rental centers","00","All establishments","620","20 largest firms","2017","20","217","598679","117060","27664","2234","18.5","X","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5323","General rental centers","00","All establishments","650","50 largest firms","2017","50","323","963575","192075","44802","3812","29.8","27.1","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5324","Commercial and industrial machinery and equipment rental and leasing","00","All establishments","001","All firms","2017","8339","15545","71142471","12143977","2992525","191516","100.0","X","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5324","Commercial and industrial machinery and equipment rental and leasing","00","All establishments","604","4 largest firms","2017","4","1550","15980813","1554163","412088","21434","22.5","X","Less than 10%","10% to less than 20%","Less than 10%",
"0100000US","United States","5324","Commercial and industrial machinery and equipment rental and leasing","00","All establishments","608","8 largest firms","2017","8","2959","21895859","2391450","630133","34805","30.8","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5324","Commercial and industrial machinery and equipment rental and leasing","00","All establishments","620","20 largest firms","2017","20","3565","30507085","3509327","908957","48111","42.9","X","10% to less than 20%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5324","Commercial and industrial machinery and equipment rental and leasing","00","All establishments","650","50 largest firms","2017","50","5040","39806385","5351678","1391158","79299","56.0","186.3","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5331","Lessors of nonfinancial intangible assets (except copyrighted works)","00","All establishments","001","All firms","2017","2520","2760","47201471","3982389","1083642","36607","100.0","X","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5331","Lessors of nonfinancial intangible assets (except copyrighted works)","00","All establishments","604","4 largest firms","2017","4","18","12670315","D","D","2,500 to 4,999 employees","26.8","X","Less than 10%","D","D",
"0100000US","United States","5331","Lessors of nonfinancial intangible assets (except copyrighted works)","00","All establishments","608","8 largest firms","2017","8","43","18582782","701931","166049","3303","39.4","X","Less than 10%","10% to less than 20%","Less than 10%",
"0100000US","United States","5331","Lessors of nonfinancial intangible assets (except copyrighted works)","00","All establishments","620","20 largest firms","2017","20","71","28075263","1108482","296327","5922","59.5","X","Less than 10%","20% to less than 30%","Less than 10%",
"0100000US","United States","5331","Lessors of nonfinancial intangible assets (except copyrighted works)","00","All establishments","650","50 largest firms","2017","50","216","36750514","1891467","552722","11094","77.9","323.5","Less than 10%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5411","Legal services","00","All establishments","001","All firms","2017","174227","186453","297699510","106129528","24055657","1174350","100.0","X","10% to less than 20%","Less than 10%","10% to less than 20%",
"0100000US","United States","5411","Legal services","00","All establishments","604","4 largest firms","2017","4","43","8662683","2003025","453866","9923","2.9","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5411","Legal services","00","All establishments","608","8 largest firms","2017","8","118","14476355","4156488","957147","20008","4.9","X","Less than 10%","Less than 10%","Less than 10%",
"0100000US","United States","5411","Legal services","00","All establishments","620","20 largest firms","2017","20","223","27764962","7598166","1855251","41032","9.3","X","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5411","Legal services","00","All establishments","650","50 largest firms","2017","50","739","52278932","14928987","3833558","85608","17.6","7.1","10% to less than 20%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5412","Accounting, tax preparation, bookkeeping, and payroll services","00","All establishments","001","All firms","2017","113594","133229","152379743","62648000","15202137","1133903","100.0","X","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5412","Accounting, tax preparation, bookkeeping, and payroll services","00","All establishments","604","4 largest firms","2017","4","943","45251935","13592912","3181349","140881","29.7","X","10% to less than 20%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","5412","Accounting, tax preparation, bookkeeping, and payroll services","00","All establishments","608","8 largest firms","2017","8","12032","60163192","18759305","4502507","268717","39.5","X","Less than 10%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","5412","Accounting, tax preparation, bookkeeping, and payroll services","00","All establishments","620","20 largest firms","2017","20","12500","70083534","22672871","5479545","312932","46.0","X","Less than 10%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","5412","Accounting, tax preparation, bookkeeping, and payroll services","00","All establishments","650","50 largest firms","2017","50","13063","77239678","25731080","6240087","346955","50.7","268.9","10% to less than 20%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","5413","Architectural, engineering, and related services","00","All establishments","001","All firms","2017","93946","113788","312494528","123411791","29317386","1514699","100.0","X","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5413","Architectural, engineering, and related services","00","All establishments","604","4 largest firms","2017","4","1252","28471829","7836110","2092397","81756","9.1","X","30% to less than 40%","50% to less than 60%","60% to less than 70%",
"0100000US","United States","5413","Architectural, engineering, and related services","00","All establishments","608","8 largest firms","2017","8","2994","42019880","13859001","3493775","142901","13.5","X","40% to less than 50%","60% to less than 70%","60% to less than 70%",
"0100000US","United States","5413","Architectural, engineering, and related services","00","All establishments","620","20 largest firms","2017","20","4818","63692211","22079217","5646634","234506","20.4","X","40% to less than 50%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5413","Architectural, engineering, and related services","00","All establishments","650","50 largest firms","2017","50","7077","87385122","31033799","7862087","333939","28.0","32.5","40% to less than 50%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5414","Specialized design services","00","All establishments","001","All firms","2017","32382","32767","24882796","6911230","1613717","121778","100.0","X","10% to less than 20%","Less than 10%","10% to less than 20%",
"0100000US","United States","5414","Specialized design services","00","All establishments","604","4 largest firms","2017","4","129","809219","220759","54211","3453","3.3","X","90% to 100%","90% to 100%","70% to less than 80%",
"0100000US","United States","5414","Specialized design services","00","All establishments","608","8 largest firms","2017","8","149","1193277","327220","80856","4859","4.8","X","60% to less than 70%","60% to less than 70%","50% to less than 60%",
"0100000US","United States","5414","Specialized design services","00","All establishments","620","20 largest firms","2017","20","178","1943960","525431","128319","7062","7.8","X","50% to less than 60%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5414","Specialized design services","00","All establishments","650","50 largest firms","2017","50","230","3028265","789805","190852","10139","12.2","5.0","40% to less than 50%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","5415","Computer systems design and related services","00","All establishments","001","All firms","2017","120005","143429","442826642","177323128","44339970","1894668","100.0","X","40% to less than 50%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","5415","Computer systems design and related services","00","All establishments","604","4 largest firms","2017","4","5104","52563373","20226616","5547476","187739","11.9","X","30% to less than 40%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","5415","Computer systems design and related services","00","All establishments","608","8 largest firms","2017","8","7369","84196462","31614570","8450923","309131","19.0","X","60% to less than 70%","60% to less than 70%","60% to less than 70%",
"0100000US","United States","5415","Computer systems design and related services","00","All establishments","620","20 largest firms","2017","20","12366","127265585","49057622","13033354","492367","28.7","X","50% to less than 60%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5415","Computer systems design and related services","00","All establishments","650","50 largest firms","2017","50","16112","164678789","62668055","16304026","616222","37.2","60.3","60% to less than 70%","50% to less than 60%","60% to less than 70%",
"0100000US","United States","5416","Management, scientific, and technical consulting services","00","All establishments","001","All firms","2017","164658","175139","258831534","99255943","24127312","1255340","100.0","X","30% to less than 40%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5416","Management, scientific, and technical consulting services","00","All establishments","604","4 largest firms","2017","4","1656","29340291","13168962","2943992","99195","11.3","X","80% to less than 90%","90% to 100%","90% to 100%",
"0100000US","United States","5416","Management, scientific, and technical consulting services","00","All establishments","608","8 largest firms","2017","8","2367","38635270","17374370","4122752","124968","14.9","X","70% to less than 80%","80% to less than 90%","80% to less than 90%",
"0100000US","United States","5416","Management, scientific, and technical consulting services","00","All establishments","620","20 largest firms","2017","20","3164","51804769","22393869","5508018","182405","20.0","X","60% to less than 70%","70% to less than 80%","70% to less than 80%",
"0100000US","United States","5416","Management, scientific, and technical consulting services","00","All establishments","650","50 largest firms","2017","50","3924","67478313","28472517","7197873","242912","26.1","45.1","60% to less than 70%","70% to less than 80%","70% to less than 80%",
"0100000US","United States","5417","Scientific research and development services","00","All establishments","001","All firms","2017","15325","18698","160362187","90271515","25017284","793862","100.0","X","40% to less than 50%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","5417","Scientific research and development services","00","All establishments","604","4 largest firms","2017","4","70","17409683","7785182","2332394","76550","10.9","X","40% to less than 50%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5417","Scientific research and development services","00","All establishments","608","8 largest firms","2017","8","180","26958926","10927937","3121258","102887","16.8","X","40% to less than 50%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5417","Scientific research and development services","00","All establishments","620","20 largest firms","2017","20","371","45659165","19677931","5732695","166834","28.5","X","40% to less than 50%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","5417","Scientific research and development services","00","All establishments","650","50 largest firms","2017","50","758","68591635","31283913","9178265","267021","42.8","57.4","40% to less than 50%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","5418","Advertising, public relations, and related services","00","All establishments","001","All firms","2017","33686","37912","106700230","33813931","8555633","482625","100.0","X","20% to less than 30%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","5418","Advertising, public relations, and related services","00","All establishments","604","4 largest firms","2017","4","938","19608569","7801198","2108591","74662","18.4","X","50% to less than 60%","50% to less than 60%","60% to less than 70%",
"0100000US","United States","5418","Advertising, public relations, and related services","00","All establishments","608","8 largest firms","2017","8","1302","25541094","8693746","2384653","90933","23.9","X","50% to less than 60%","60% to less than 70%","60% to less than 70%",
"0100000US","United States","5418","Advertising, public relations, and related services","00","All establishments","620","20 largest firms","2017","20","1628","33784898","10957077","2966944","115293","31.7","X","50% to less than 60%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5418","Advertising, public relations, and related services","00","All establishments","650","50 largest firms","2017","50","2599","41134657","12791817","3411575","151227","38.6","101.3","40% to less than 50%","50% to less than 60%","60% to less than 70%",
"0100000US","United States","5419","Other professional, scientific, and technical services","00","All establishments","001","All firms","2017","64434","72209","88603782","29605792","6940773","644141","100.0","X","20% to less than 30%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5419","Other professional, scientific, and technical services","00","All establishments","604","4 largest firms","2017","4","2595","9151306","2840978","556774","40378","10.3","X","20% to less than 30%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","5419","Other professional, scientific, and technical services","00","All establishments","608","8 largest firms","2017","8","2668","11744166","3615836","777539","48957","13.3","X","30% to less than 40%","30% to less than 40%","20% to less than 30%",
"0100000US","United States","5419","Other professional, scientific, and technical services","00","All establishments","620","20 largest firms","2017","20","2868","16238528","5252012","1185103","74942","18.3","X","40% to less than 50%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","5419","Other professional, scientific, and technical services","00","All establishments","650","50 largest firms","2017","50","3859","22260854","7148316","1671401","105302","25.1","37.5","40% to less than 50%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","5611","Office administrative services","00","All establishments","001","All firms","2017","31170","33930","58930180","29055035","7203538","481884","100.0","X","30% to less than 40%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5611","Office administrative services","00","All establishments","604","4 largest firms","2017","4","315","1150607","746501","220138","9103","2.0","X","20% to less than 30%","Less than 10%","Less than 10%",
"0100000US","United States","5611","Office administrative services","00","All establishments","608","8 largest firms","2017","8","385","1910114","1124926","334720","13047","3.2","X","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5611","Office administrative services","00","All establishments","620","20 largest firms","2017","20","681","3615333","1988558","546958","31313","6.1","X","20% to less than 30%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","5611","Office administrative services","00","All establishments","650","50 largest firms","2017","50","1190","6224763","3518395","919148","53962","10.6","2.8","30% to less than 40%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","5612","Facilities support services","00","All establishments","001","All firms","2017","2131","6712","28571289","11507050","2864665","270760","100.0","X","20% to less than 30%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","5612","Facilities support services","00","All establishments","604","4 largest firms","2017","4","330","6450094","2503155","618179","85968","22.6","X","Less than 10%","10% to less than 20%","Less than 10%",
"0100000US","United States","5612","Facilities support services","00","All establishments","608","8 largest firms","2017","8","2039","10560254","4170522","1050794","121011","37.0","X","10% to less than 20%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","5612","Facilities support services","00","All establishments","620","20 largest firms","2017","20","3426","16013507","6220791","1566869","153038","56.1","X","20% to less than 30%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","5612","Facilities support services","00","All establishments","650","50 largest firms","2017","50","3742","19192989","7388013","1864378","176667","67.2","221.2","20% to less than 30%","20% to less than 30%","10% to less than 20%",
"0100000US","United States","5613","Employment services","00","All establishments","001","All firms","2017","28290","53242","377258941","267036241","65419567","6351710","100.0","X","10% to less than 20%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5613","Employment services","00","All establishments","604","4 largest firms","2017","4","1778","99164167","78781711","21217694","1049654","26.3","X","Less than 10%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","5613","Employment services","00","All establishments","608","8 largest firms","2017","8","1851","127261852","99552808","26097131","1447240","33.7","X","Less than 10%","30% to less than 40%","20% to less than 30%",
"0100000US","United States","5613","Employment services","00","All establishments","620","20 largest firms","2017","20","14116","169568933","130144053","33480088","2285153","45.0","X","10% to less than 20%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","5613","Employment services","00","All establishments","650","50 largest firms","2017","50","15694","200252393","151508879","38259542","2769443","53.1","234.0","10% to less than 20%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","5614","Business support services","00","All establishments","001","All firms","2017","24338","31499","71754990","28388694","7418030","802010","100.0","X","20% to less than 30%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","5614","Business support services","00","All establishments","604","4 largest firms","2017","4","2537","8074144","2666195","866144","68739","11.3","X","20% to less than 30%","30% to less than 40%","70% to less than 80%",
"0100000US","United States","5614","Business support services","00","All establishments","608","8 largest firms","2017","8","2755","13263476","4953626","1463822","111574","18.5","X","40% to less than 50%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","5614","Business support services","00","All establishments","620","20 largest firms","2017","20","3673","20795990","7900447","2268110","186748","29.0","X","40% to less than 50%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","5614","Business support services","00","All establishments","650","50 largest firms","2017","50","4378","29294746","10859661","3029161","277505","40.8","60.1","40% to less than 50%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","5615","Travel arrangement and reservation services","00","All establishments","001","All firms","2017","14508","20735","55171678","13553156","3622411","245521","100.0","X","30% to less than 40%","30% to less than 40%","30% to less than 40%",
"0100000US","United States","5615","Travel arrangement and reservation services","00","All establishments","604","4 largest firms","2017","4","610","13279636","3085537","922654","32826","24.1","X","80% to less than 90%","60% to less than 70%","50% to less than 60%",
"0100000US","United States","5615","Travel arrangement and reservation services","00","All establishments","608","8 largest firms","2017","8","3429","17625874","4125600","1217797","51101","32.0","X","80% to less than 90%","60% to less than 70%","60% to less than 70%",
"0100000US","United States","5615","Travel arrangement and reservation services","00","All establishments","620","20 largest firms","2017","20","4106","24382948","6533958","1876436","85720","44.2","X","60% to less than 70%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5615","Travel arrangement and reservation services","00","All establishments","650","50 largest firms","2017","50","4976","29721616","7750919","2196090","115023","53.9","D","60% to less than 70%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5616","Investigation and security services","00","All establishments","001","All firms","2017","20215","25444","62903249","29495732","7142603","977386","100.0","X","20% to less than 30%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5616","Investigation and security services","00","All establishments","604","4 largest firms","2017","4","1873","15456951","7693349","1860642","255347","24.6","X","10% to less than 20%","Less than 10%","Less than 10%",
"0100000US","United States","5616","Investigation and security services","00","All establishments","608","8 largest firms","2017","8","2434","20344191","10623373","2580513","365159","32.3","X","20% to less than 30%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5616","Investigation and security services","00","All establishments","620","20 largest firms","2017","20","3101","25983909","12859336","3118280","409733","41.3","X","20% to less than 30%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5616","Investigation and security services","00","All establishments","650","50 largest firms","2017","50","3575","32406952","15774702","3858492","489716","51.5","193.2","20% to less than 30%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","5617","Services to buildings and dwellings","00","All establishments","001","All firms","2017","191133","200300","151119053","55705397","11933047","2034140","100.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5617","Services to buildings and dwellings","00","All establishments","604","4 largest firms","2017","4","731","8517562","3571305","819390","117593","5.6","X","60% to less than 70%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","5617","Services to buildings and dwellings","00","All establishments","608","8 largest firms","2017","8","1954","13199513","5366124","1236459","157201","8.7","X","50% to less than 60%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","5617","Services to buildings and dwellings","00","All establishments","620","20 largest firms","2017","20","4289","19922140","8849083","2062385","302113","13.2","X","40% to less than 50%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","5617","Services to buildings and dwellings","00","All establishments","650","50 largest firms","2017","50","5550","25809773","11320772","2640893","396681","17.1","13.2","40% to less than 50%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","5619","Other support services","00","All establishments","001","All firms","2017","18006","20120","45596806","12158198","2925927","297920","100.0","X","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5619","Other support services","00","All establishments","604","4 largest firms","2017","4","118","4081342","1207328","288905","31275","9.0","X","10% to less than 20%","10% to less than 20%","10% to less than 20%",
"0100000US","United States","5619","Other support services","00","All establishments","608","8 largest firms","2017","8","127","6121423","1430074","345191","33663","13.4","X","10% to less than 20%","10% to less than 20%","20% to less than 30%",
"0100000US","United States","5619","Other support services","00","All establishments","620","20 largest firms","2017","20","675","9747197","2533371","618462","72035","21.4","X","20% to less than 30%","10% to less than 20%","30% to less than 40%",
"0100000US","United States","5619","Other support services","00","All establishments","650","50 largest firms","2017","50","876","14359305","3627852","889208","95725","31.5","37.8","20% to less than 30%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","5621","Waste collection","00","All establishments","001","All firms","2017","7810","11724","53253940","12247139","2918936","220351","100.0","X","40% to less than 50%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","5621","Waste collection","00","All establishments","604","4 largest firms","2017","4","2666","21941537","5214599","1247202","77440","41.2","X","50% to less than 60%","90% to 100%","90% to 100%",
"0100000US","United States","5621","Waste collection","00","All establishments","608","8 largest firms","2017","8","2956","25187798","5873229","1410382","86676","47.3","X","50% to less than 60%","80% to less than 90%","80% to less than 90%",
"0100000US","United States","5621","Waste collection","00","All establishments","620","20 largest firms","2017","20","3348","29339562","6960298","1674959","108875","55.1","X","50% to less than 60%","80% to less than 90%","80% to less than 90%",
"0100000US","United States","5621","Waste collection","00","All establishments","650","50 largest firms","2017","50","3519","32806830","7561837","1816559","119091","61.6","576.8","50% to less than 60%","80% to less than 90%","80% to less than 90%",
"0100000US","United States","5622","Waste treatment and disposal","00","All establishments","001","All firms","2017","1318","2647","18335996","3686327","888941","59584","100.0","X","40% to less than 50%","40% to less than 50%","50% to less than 60%",
"0100000US","United States","5622","Waste treatment and disposal","00","All establishments","604","4 largest firms","2017","4","877","6869647","1088927","268328","20359","37.5","X","60% to less than 70%","80% to less than 90%","90% to 100%",
"0100000US","United States","5622","Waste treatment and disposal","00","All establishments","608","8 largest firms","2017","8","896","9746615","2015168","491918","30152","53.2","X","40% to less than 50%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","5622","Waste treatment and disposal","00","All establishments","620","20 largest firms","2017","20","1146","12287244","2449548","596663","36175","67.0","X","40% to less than 50%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","5622","Waste treatment and disposal","00","All establishments","650","50 largest firms","2017","50","1286","14375938","2867301","694740","43533","78.4","459.4","50% to less than 60%","40% to less than 50%","60% to less than 70%",
